,id,retweet_count,favorite_count,retweeted,language
744,777953400541634568,3358,0,False,en
745,777885040357281792,1558,6143,False,en
746,777684233540206592,2802,10855,False,en
747,777641927919427584,4033,0,False,en
748,777621514455814149,2397,8441,False,en
749,777189768882946048,4111,13711,False,en
750,776819012571455488,13019,0,False,en
751,776813020089548800,1144,4713,False,en
752,776477788987613185,2637,8483,False,en
753,776249906839351296,8692,0,False,en
754,776218204058357768,15111,28767,False,en
755,776201521193218049,2402,9229,False,en
756,776113305656188928,4152,11383,False,en
757,776088319444877312,145,1766,False,en
758,775898661951791106,15970,0,False,en
759,775842724423557120,2533,11306,False,en
760,775733305207554048,3819,13397,False,en
761,775729183532220416,4398,12547,False,en
762,775364825476165632,2817,7127,False,en
763,775350846108426240,3722,9810,False,en
764,775085132600442880,4492,14993,False,en
765,774757898236878852,1698,8324,False,en
766,774639387460112384,1650,6506,False,en
767,774314403806253056,5233,21010,False,en
768,773985732834758656,3684,10379,False,en
769,773922284943896577,1666,6189,False,en
770,773704687002451968,1540,6380,False,en
771,773670353721753600,1255,5171,False,en
772,773547596996571136,5833,21305,False,en
773,773336787167145985,4821,0,False,en
774,773308824254029826,7132,22527,False,en
775,773247561583001600,3101,9130,False,en
776,773191612633579521,3936,9633,False,en
777,772877495989305348,3686,8259,False,en
778,772826264096874500,2260,7750,False,en
779,772615324260794368,3218,0,False,en
780,772581559778025472,1628,6270,False,en
781,772193107915964416,1320,5795,False,en
782,772152991789019136,1086,3679,False,en
783,772117678702071809,701,3624,False,en
784,772114945936949249,450,2635,False,en
785,772102971039580160,893,3851,False,en
786,771908950375665664,1799,6327,False,en
787,771770456517009408,3224,11556,False,en
788,771500966810099713,2490,7984,False,en
789,771380798096281600,4821,10138,False,en
790,771171053431250945,7078,0,False,en
791,771136648247640064,2783,8816,False,en
792,771102124360998913,1370,5999,False,en
793,771014301343748096,1578,6647,False,en
794,770787852854652928,1146,4756,False,en
795,770772759874076672,1357,5002,False,en
796,770655142660169732,1707,7097,False,en
797,770414278348247044,1991,6099,False,en
798,770293558247038976,1395,5980,False,en
799,770093767776997377,2896,0,False,en
800,770069151037685760,2178,7314,False,en
801,769940425801170949,9087,30068,False,en
802,769695466921623552,1603,6193,False,en
803,769335591808995329,7347,0,False,en
804,769212283578875904,1639,5188,False,en
805,768970937022709760,6170,13736,False,en
806,768909767477751808,2533,0,False,en
807,768855141948723200,850,4032,False,en
808,768609597686943744,1132,3947,False,en
809,768596291618299904,1219,4853,False,en
810,768554158521745409,5530,0,False,en
811,768473857036525572,3249,13098,False,en
812,768193404517830656,3358,10467,False,en
813,767884188863397888,1297,4568,False,en
814,767754930266464257,5104,15385,False,en
815,767500508068192258,2215,7230,False,en
816,767191397493538821,3587,11831,False,en
817,767122157629476866,2722,9783,False,en
818,766793450729734144,1293,4854,False,en
819,766714921925144576,361,2511,False,en
820,766693177336135680,755,3871,False,en
821,766423258543644672,1497,5775,False,en
822,766313316352462849,1786,6519,False,en
823,766078092750233600,2490,0,False,en
824,766069199026450432,803,4050,False,en
825,766008592277377025,475,3619,False,en
826,765719909049503744,2051,6968,False,en
827,765669560888528897,1174,4986,False,en
828,765395769549590528,3214,25720,False,en
829,765371061932261376,2064,6816,False,en
830,765222098633691136,3218,11177,False,en
831,764857477905154048,1689,6221,False,en
832,764259802650378240,1433,5781,False,en
833,763956972077010945,51,742,False,en
834,763837565564780549,3928,12055,False,en
835,763183847194451968,1398,5167,False,en
836,763167063695355904,2847,0,False,en
837,763103485927849985,2190,7093,False,en
838,762699858130116608,3418,11650,False,en
839,762471784394268675,6081,10769,False,en
840,762464539388485633,3949,9903,False,en
841,762316489655476224,1058,4606,False,en
842,762035686371364864,14711,30496,False,en
843,761976711479193600,1889,5189,False,en
844,761750502866649088,3707,0,False,en
845,761745352076779520,823,4121,False,en
846,761672994376806400,27535,47388,False,in
847,761599872357261312,1122,3969,False,en
848,761371037149827077,17164,0,False,en
849,761334018830917632,1378,4965,False,en
850,761292947749015552,1033,4309,False,en
851,761227390836215808,1490,5121,False,en
852,761004547850530816,3302,10902,False,en
853,760893934457552897,918,3666,False,en
854,760656994973933572,1800,6320,False,en
855,760641137271070720,1221,4796,False,en
856,760539183865880579,3438,7251,False,en
857,760521673607086080,1321,4026,False,en
858,760290219849637889,10870,25700,False,en
859,760252756032651264,816,3788,False,en
860,760190180481531904,1698,5469,False,en
861,760153949710192640,30,0,False,en
862,759943073749200896,1977,5699,False,en
863,759846353224826880,1868,6457,False,en
864,759793422261743616,1808,5722,False,en
865,759557299618865152,1138,4495,False,en
866,759447681597108224,2337,8154,False,en
867,759446261539934208,464,1605,False,en
868,759197388317847553,1842,5830,False,en
869,759159934323924993,1102,0,False,en
870,759099523532779520,3931,13931,False,en
871,759047813560868866,1904,6211,False,en
872,758854675097526272,861,3404,False,en
873,758828659922702336,3658,10741,False,en
874,758740312047005698,1534,5495,False,en
875,758474966123810816,941,3642,False,en
876,758467244762497024,2088,4601,False,en
877,758405701903519748,1809,4995,False,en
878,758355060040593408,1001,3237,False,en
879,758099635764359168,9419,18187,False,en
880,758041019896193024,351,2595,False,en
881,757741869644341248,3099,6586,False,en
882,757729163776290825,7439,0,False,en
883,757725642876129280,1144,4358,False,en
884,757611664640446465,1033,4390,False,en
885,757597904299253760,283,0,False,en
886,757596066325864448,991,4166,False,en
887,757400162377592832,6481,14490,False,en
888,757393109802180609,1629,5576,False,en
889,757354760399941633,1333,4321,False,en
890,756998049151549440,1887,6014,False,en
891,756939218950160384,1903,6367,False,en
892,756651752796094464,1229,4829,False,en
893,756526248105566208,3398,9962,False,en
894,756303284449767430,1042,3780,False,en
895,756288534030475264,16765,42212,False,en
896,756275833623502848,1447,6105,False,en
897,755955933503782912,2706,6993,False,en
898,755206590534418437,5050,15725,False,en
899,755110668769038337,10494,20277,False,en
900,754874841593970688,7464,0,False,en
901,754856583969079297,2366,6611,False,en
902,754747087846248448,493,2474,False,en
903,754482103782404096,1841,5061,False,en
904,754449512966619136,693,3587,False,en
905,754120377874386944,2226,7558,False,en
906,753655901052166144,2060,5584,False,en
907,753420520834629632,3342,7526,False,en
908,753398408988139520,1789,5490,False,en
909,753375668877008896,2202,7311,False,en
910,753298634498793472,5368,0,False,en
911,753294487569522689,981,3208,False,en
912,753039830821511168,19736,35462,False,en
913,753026973505581056,903,3751,False,en
914,752932432744185856,6476,12064,False,en
915,752917284578922496,1477,6647,False,en
916,752701944171524096,2704,0,False,en
917,752682090207055872,1499,5764,False,en
918,752660715232722944,1470,4177,False,en
919,752568224206688256,2152,5256,False,en
920,752519690950500352,3245,7036,False,en
921,752334515931054080,1034,3667,False,en
922,752309394570878976,15297,0,False,en
923,752173152931807232,1726,5686,False,en
924,751950017322246144,859,2925,False,en
925,751937170840121344,1233,4946,False,en
926,751830394383790080,1842,5564,False,en
927,751793661361422336,2713,5541,False,en
928,751598357617971201,2895,7613,False,en
929,751583847268179968,1031,4201,False,en
930,751538714308972544,1182,4832,False,en
931,751456908746354688,944,3082,False,en
932,751251247299190784,5538,11989,False,en
933,751205363882532864,1715,6031,False,en
934,751132876104687617,1220,4837,False,en
935,750868782890057730,1287,4572,False,en
936,750719632563142656,4726,12577,False,en
937,750506206503038976,1080,4244,False,en
938,750429297815552001,4033,12604,False,en
939,750383411068534784,1077,4352,False,en
940,750381685133418496,28,681,False,en
941,750147208377409536,906,2986,False,en
942,750132105863102464,1214,3463,False,en
943,750117059602808832,1239,4168,False,en
944,750101899009982464,796,2920,False,en
945,750086836815486976,503,2078,False,en
946,750071704093859840,3116,7441,False,en
947,750056684286914561,852,3032,False,en
948,750041628174217216,580,3035,False,en
949,750026558547456000,737,2600,False,en
950,750011400160841729,850,3091,False,en
951,749996283729883136,774,2908,False,en
952,749981277374128128,2333,4889,False,en
953,749774190421639168,1255,4467,False,en
954,749417653287129088,1547,5840,False,en
955,749403093750648834,501,2494,False,eu
956,749395845976588288,3249,8174,False,en
957,749317047558017024,2100,5221,False,en
958,749075273010798592,1945,5498,False,en
959,749064354620928000,1445,4592,False,en
960,749036806121881602,749,2952,False,en
961,748977405889503236,3211,10277,False,en
962,748932637671223296,2122,5538,False,en
963,748705597323898880,899,2651,False,en
964,748699167502000129,1494,4527,False,en
965,748692773788876800,1254,4035,False,en
966,748575535303884801,1867,5793,False,en
967,748568946752774144,635,2105,False,en
968,748346686624440324,1157,4982,False,en
969,748337862848962560,3854,7242,False,en
970,748324050481647620,714,3527,False,en
971,748307329658011649,672,3528,False,en
972,748220828303695873,7319,13470,False,en
973,747963614829678593,2013,5521,False,en
974,747933425676525569,2411,6315,False,en
975,747885874273214464,911,2786,False,en
976,747844099428986880,699,2697,False,en
977,747816857231626240,1096,4604,False,en
978,747651430853525504,146,1304,False,en
979,747648653817413632,5484,12275,False,en
980,747600769478692864,533,2229,False,en
981,747594051852075008,979,3503,False,en
982,747512671126323200,1519,5257,False,en
983,747461612269887489,984,3689,False,en
984,747439450712596480,1798,5151,False,en
985,747242308580548608,2722,0,False,en
986,747219827526344708,1479,5012,False,en
987,747204161125646336,857,3206,False,en
988,747103485104099331,3726,9091,False,en
989,746906459439529985,275,2772,False,en
990,746872823977771008,2013,5711,False,en
991,746818907684614144,1649,5061,False,en
992,746790600704425984,1509,4629,False,en
993,746757706116112384,3677,9089,False,en
994,746726898085036033,1686,5765,False,en
995,746542875601690625,1786,4801,False,en
996,746521445350707200,926,0,False,en
997,746507379341139972,1024,4443,False,en
998,746369468511756288,1533,5916,False,en
999,746131877086527488,2058,6541,False,en
1000,746056683365994496,764,3396,False,en
1001,745789745784041472,994,3795,False,en
1002,745712589599014916,2187,6673,False,en
1003,745433870967832576,2385,6724,False,en
1004,745422732645535745,2263,8143,False,en
1005,745314880350101504,2575,6794,False,en
1006,745074613265149952,3282,7472,False,en
1007,745057283344719872,2103,6911,False,en
1008,744995568523612160,578,2818,False,en
1009,744971049620602880,2515,7487,False,en
1010,744709971296780288,1480,5345,False,en
1011,744334592493166593,1982,6457,False,en
1012,744234799360020481,72814,148288,False,en
1013,744223424764059648,336,1567,False,en
1014,743980027717509120,1036,3984,False,en
1015,743895849529389061,904,3483,False,en
1016,743835915802583040,1942,0,False,en
1017,743609206067040256,1307,4255,False,en
1018,743595368194129920,6117,17383,False,en
1019,743545585370791937,887,3358,False,en
1020,743510151680958465,3503,7567,False,en
1021,743253157753532416,1148,4027,False,en
1022,743222593470234624,1797,5887,False,en
1023,743210557239623680,1278,3648,False,en
1024,742534281772302336,3369,6705,False,en
1025,742528092657332225,1842,4200,False,en
1026,742465774154047488,3695,6901,False,en
1027,742423170473463808,3517,9339,False,en
1028,742385895052087300,1837,6457,False,en
1029,742161199639494656,1275,4088,False,en
1030,742150209887731712,1449,4836,False,en
1031,741793263812808706,1413,4317,False,en
1032,741743634094141440,2579,7735,False,en
1033,741438259667034112,768,3500,False,en
1034,741303864243200000,3015,8338,False,en
1035,741099773336379392,5181,9480,False,en
1036,741067306818797568,2896,9073,False,en
1037,740995100998766593,2554,6010,False,en
1038,740711788199743490,887,3222,False,en
1039,740699697422163968,731,2706,False,en
1040,740676976021798912,6406,17247,False,en
1041,740373189193256964,12491,33289,False,en
1042,740365076218183684,399,2322,False,en
1043,740359016048689152,811,3114,False,en
1044,740214038584557568,1836,6335,False,en
1045,739979191639244800,5530,18931,False,en
1046,739932936087216128,1011,3855,False,en
1047,739844404073074688,806,3604,False,en
1048,739623569819336705,1276,3577,False,en
1049,739606147276148736,1546,5120,False,en
1050,739544079319588864,19846,37347,False,en
1051,739485634323156992,2715,6752,False,en
1052,739238157791694849,54366,109790,False,en
1053,738891149612572673,6,97,False,und
1054,738885046782832640,1070,3576,False,en
1055,738883359779196928,739,3119,False,en
1056,738537504001953792,1436,4816,False,en
1057,738402415918125056,767,3081,False,en
1058,738184450748633089,1142,4082,False,en
1059,738166403467907072,3116,8275,False,en
1060,738156290900254721,596,2353,False,en
1061,737826014890496000,1646,4977,False,en
1062,737800304142471168,3248,9475,False,en
1063,737678689543020544,1233,4757,False,en
1064,737445876994609152,4179,9704,False,en
1065,737322739594330112,753,3404,False,en
1066,737310737551491075,6939,13881,False,en
1067,736736130620620800,1603,4001,False,en
1068,736392552031657984,6861,16767,False,en
1069,736365877722001409,1155,3765,False,en
1070,736225175608430592,2616,7684,False,en
1071,736010884653420544,2765,7437,False,en
1072,735991953473572864,1064,3385,False,en
1073,735648611367784448,1037,3828,False,en
1074,735635087207878657,2202,5825,False,en
1075,735274964362878976,4685,12345,False,en
1076,735256018284875776,825,3152,False,en
1077,735137028879360001,909,2957,False,en
1078,734912297295085568,493,2608,False,en
1079,734787690684657664,5925,11863,False,en
1080,734776360183431168,501,2380,False,en
1081,734559631394082816,371,1409,False,en
1082,733828123016450049,734,3382,False,en
1083,733822306246479872,962,3488,False,en
1084,733482008106668032,883,2954,False,en
1085,733460102733135873,1178,3961,False,en
1086,733109485275860992,15970,50583,False,en
1087,732732193018155009,499,2301,False,en
1088,732726085725589504,827,3366,False,en
1089,732585889486888962,734,3452,False,en
1090,732375214819057664,2346,7644,False,en
1091,732005617171337216,5023,14065,False,en
1092,731285275100512256,930,3319,False,en
1093,731156023742988288,1183,3625,False,en
1094,730924654643314689,1851,5811,False,en
1095,730573383004487680,1983,4592,False,en
1096,730427201120833536,972,3292,False,en
1097,730211855403241472,991,3592,False,en
1098,730196704625098752,1748,4551,False,en
1099,729854734790754305,1042,3810,False,en
1100,729838605770891264,352,1636,False,en
1101,729823566028484608,1161,3754,False,en
1102,729463711119904772,2153,5453,False,en
1103,729113531270991872,296,1777,False,en
1104,728986383096946689,761,2966,False,en
1105,728760639972315136,1590,4394,False,en
1106,728751179681943552,637,2615,False,en
1107,728653952833728512,973,3125,False,en
1108,728409960103686147,1876,4628,False,en
1109,728387165835677696,899,3509,False,en
1110,728046963732717569,1122,4045,False,en
1111,728035342121635841,1557,4288,False,en
1112,728015554473250816,1025,3898,False,en
1113,727685679342333952,596,2808,False,en
1114,727644517743104000,1638,5535,False,en
1115,727524757080539137,1125,4219,False,en
1116,727314416056803329,694,3152,False,en
1117,727286334147182592,769,2889,False,en
1118,727175381690781696,1290,3692,False,en
1119,727155742655025152,1232,3417,False,en
1120,726935089318363137,2279,6503,False,en
1121,726887082820554753,1413,3626,False,en
1122,726828223124897792,943,3378,False,en
1123,726224900189511680,1071,4184,False,en
1124,725842289046749185,2490,6698,False,en
1125,725786712245440512,1283,3947,False,en
1126,725729321944506368,1655,4925,False,en
1127,725458796924002305,573,1339,False,en
1128,724983749226668032,1211,3531,False,en
1129,724771698126512129,586,2213,False,en
1130,724405726123311104,1556,5005,False,en
1131,724049859469295616,1662,4079,False,en
1132,724046343203856385,521,2515,False,en
1133,724004602748780546,1432,3942,False,en
1134,723912936180330496,1156,3688,False,en
1135,723688335806480385,2721,7230,False,en
1136,723673163800948736,833,2861,False,en
1137,723179728551723008,1743,4998,False,en
1138,722974582966214656,1468,3872,False,en
1139,722613351520608256,1533,4713,False,en
1140,721503162398597120,1696,4351,False,en
1141,721001180231503872,573,2397,False,en
1142,720785406564900865,721,2920,False,en
1143,720775346191278080,606,2322,False,en
1144,720415127506415616,1403,3902,False,en
1145,720389942216527872,2329,6024,False,en
1146,720340705894408192,912,2704,False,en
1147,720059472081784833,1050,3646,False,en
1148,720043174954147842,1877,4683,False,en
1149,719991154352222208,1624,4585,False,en
1150,719704490224398336,1330,4295,False,en
1151,719551379208073216,1774,4775,False,en
1152,719367763014393856,703,2653,False,en
1153,719339463458033665,1154,4212,False,en
1154,719332531645071360,888,3252,False,en
1155,718971898235854848,1010,3283,False,en
1156,718939241951195136,1631,4949,False,en
1157,718631497683582976,7467,17813,False,en
1158,718613305783398402,449,2314,False,en
1159,718540630683709445,949,2300,False,en
1160,718460005985447936,489,2550,False,en
1161,718454725339934721,1411,4597,False,en
1162,718246886998687744,459,1804,False,en
1163,718234618122661888,932,3655,False,en
1164,717841801130979328,560,2322,False,en
1165,717790033953034240,1022,2695,False,en
1166,717537687239008257,1721,5471,False,en
1167,717428917016076293,420,1528,False,en
1168,717421804990701568,776,2967,False,en
1169,717047459982213120,1791,5938,False,en
1170,717009362452090881,894,3059,False,en
1171,716802964044845056,1086,4067,False,en
1172,716791146589110272,1482,7815,False,en
1173,716730379797970944,408,1165,False,en
1174,716447146686459905,5483,12331,False,en
1175,716439118184652801,198,2262,False,en
1176,716285507865542656,986,2626,False,en
1177,716080869887381504,1772,6419,False,en
1178,715928423106027520,820,3016,False,en
1179,715758151270801409,1335,3513,False,en
1180,715733265223708672,1578,4421,False,en
1181,715704790270025728,529,2627,False,en
1182,715696743237730304,1202,3708,False,en
1183,715680795826982913,1489,4066,False,en
1184,715360349751484417,1461,5174,False,en
1185,715342466308784130,641,2873,False,en
1186,715220193576927233,608,2283,False,en
1187,715200624753819648,1747,4881,False,en
1188,715009755312439296,1148,3923,False,en
1189,714982300363173890,965,3522,False,en
1190,714962719905021952,3973,6948,False,en
1191,714957620017307648,1319,3924,False,en
1192,714631576617938945,932,3094,False,en
1193,714606013974974464,864,3439,False,en
1194,714485234495041536,1050,2518,False,en
1195,714258258790387713,686,2883,False,en
1196,714251586676113411,780,3107,False,en
1197,714214115368108032,820,2165,False,en
1198,714141408463036416,1320,4094,False,en
1199,713919462244790272,742,3118,False,en
1200,713909862279876608,508,1794,False,en
1201,713900603437621249,684,2690,False,en
1202,713761197720473600,1274,4600,False,en
1203,713411074226274305,1220,4193,False,en
1204,713177543487135744,2679,6831,False,en
1205,713175907180089344,1374,4203,False,en
1206,712809025985978368,6271,18035,False,en
1207,712717840512598017,4633,11647,False,en
1208,712668654853337088,1133,3928,False,en
1209,712438159032893441,1463,5034,False,en
1210,712309440758808576,25,223,False,en
1211,712097430750289920,967,3570,False,en
1212,712092745624633345,837,2788,False,en
1213,712085617388212225,460,3100,False,en
1214,712065007010385924,585,2125,False,en
1215,711998809858043904,122,0,False,en
1216,711968124745228288,2154,7612,False,en
1217,711743778164514816,933,2695,False,en
1218,711732680602345472,3807,8316,False,en
1219,711694788429553666,17164,31039,False,en
1220,711652651650457602,852,3655,False,en
1221,711363825979756544,1059,3418,False,en
1222,711306686208872448,695,3129,False,en
1223,711008018775851008,575,2831,False,en
1224,710997087345876993,1298,4335,False,en
1225,710844581445812225,642,2415,False,en
1226,710833117892898816,500,2541,False,en
1227,710658690886586372,529,2198,False,en
1228,710609963652087808,2225,4540,False,en
1229,710588934686908417,1745,4294,False,en
1230,710296729921429505,688,2257,False,en
1231,710283270106132480,492,2053,False,en
1232,710272297844797440,1176,4266,False,en
1233,710269109699739648,1044,2271,False,en
1234,710153181850935296,837,2755,False,en
1235,710140971284037632,832,2597,False,en
1236,710117014656950272,1845,5158,False,en
1237,709918798883774466,1016,3315,False,en
1238,709901256215666688,96,631,False,en
1239,709852847387627521,1129,3313,False,en
1240,709566166965075968,1120,3351,False,en
1241,709556954897764353,1005,3110,False,en
1242,709519240576036864,225,1424,False,en
1243,709449600415961088,534,2089,False,en
1244,709409458133323776,641,2506,False,en
1245,709225125749587968,536,2275,False,en
1246,709207347839836162,5382,11796,False,en
1247,709198395643068416,605,2327,False,en
1248,709179584944730112,628,1909,False,en
1249,709158332880297985,378,1928,False,en
1250,709042156699303936,1529,4470,False,en
1251,708853462201716736,613,1708,False,en
1252,708845821941387268,835,2810,False,en
1253,708834316713893888,471,1595,False,en
1254,708810915978854401,6464,15619,False,en
1255,708738143638450176,767,2616,False,en
1256,708711088997666817,666,2402,False,en
1257,708479650088034305,641,2407,False,en
1258,708469915515297792,759,2940,False,en
1259,708400866336894977,9394,15062,False,en
1260,708356463048204288,1241,3387,False,en
1261,708349470027751425,694,2238,False,en
1262,708149363256774660,1454,4084,False,en
1263,708130923141795840,800,3197,False,en
1264,708119489313951744,917,2547,False,en
1265,708109389455101952,522,1853,False,en
1266,708026248782585858,1808,4173,False,en
1267,707995814724026368,1053,2968,False,en
1268,707983188426153984,2,48,False,en
1269,707969809498152960,898,2549,False,en
1270,707776935007539200,898,3104,False,en
1271,707741517457260545,571,2355,False,en
1272,707738799544082433,2283,3858,False,en
1273,707693576495472641,936,3217,False,en
1274,707629649552134146,814,2432,False,en
1275,707610948723478529,5930,16085,False,en
1276,707420581654872064,656,2133,False,en
1277,707411934438625280,563,2182,False,en
1278,707387676719185920,1190,3315,False,en
1279,707377100785885184,1011,3093,False,en
1280,707315916783140866,595,2347,False,en
1281,707297311098011648,734,2649,False,en
1282,707059547140169728,634,2466,False,en
1283,707038192327901184,736,2068,False,en
1284,707021089608753152,1272,3874,False,en
1285,707014260413456384,559,2192,False,en
1286,706904523814649856,7347,13808,False,en
1287,706901761596989440,543,1936,False,en
1288,706681918348251136,914,3125,False,en
1289,706644897839910912,1025,2431,False,en
1290,706593038911545345,595,2043,False,en
1291,706538006853918722,1345,3290,False,en
1292,706516534877929472,966,2963,False,en
1293,706346369204748288,865,3269,False,en
1294,706310011488698368,7369,20116,False,en
1295,706291001778950144,449,1623,False,en
1296,706265994973601792,868,2595,False,en
1297,706169069255446529,2065,3699,False,en
1298,706166467411222528,1507,4876,False,en
1299,706153300320784384,358,1402,False,en
1300,705975130514706432,679,2942,False,en
1301,705970349788291072,836,3020,False,en
1302,705898680587526145,517,2255,False,en
1303,705786532653883392,485,1841,False,en
1304,705591895322394625,1071,2999,False,en
1305,705475953783398401,855,2820,False,en
1306,705442520700944385,1501,4170,False,en
1307,705428427625635840,1563,3608,False,en
1308,705239209544720384,704,2841,False,en
1309,705223444686888960,745,2445,False,en
1310,705102439679201280,486,2034,False,en
1311,705066031337840642,570,2072,False,en
1312,704871453724954624,1051,4051,False,en
1313,704859558691414016,497,2140,False,en
1314,704847917308362754,1419,4815,False,en
1315,704819833553219584,918,2506,False,en
1316,704761120771465216,2722,6302,False,en
1317,704499785726889984,935,2749,False,en
1318,704491224099647488,74,707,False,es
1319,704480331685040129,1007,3225,False,en
1320,704364645503647744,3326,7551,False,en
1321,704347321748819968,324,1493,False,en
1322,704134088924532736,426,1429,False,en
1323,704113298707505153,537,1765,False,en
1324,704054845121142784,867,2781,False,en
1325,703774238772166656,417,1761,False,en
1326,703769065844768768,1061,3097,False,en
1327,703631701117943808,623,2424,False,en
1328,703611486317502464,1425,3650,False,en
1329,703425003149250560,1266,3593,False,en
1330,703407252292673536,647,2315,False,en
1331,703382836347330562,1068,3317,False,en
1332,703356393781329922,361,1819,False,en
1333,703268521220972544,510,1881,False,en
1334,703079050210877440,2891,6996,False,en
1335,703041949650034688,11648,24961,False,en
1336,702932127499816960,672,2447,False,en
1337,702899151802126337,419,1515,False,en
1338,702684942141153280,992,3070,False,en
1339,702671118226825216,526,2073,False,en
1340,702598099714314240,3222,11610,False,en
1341,702539513671897089,903,2741,False,en
1342,702332542343577600,1440,3001,False,en
1343,702321140488925184,981,3118,False,en
1344,702276748847800320,720,2334,False,en
1345,702217446468493312,1260,4523,False,en
1346,701981390485725185,921,3263,False,en
1347,701952816642965504,959,3643,False,en
1348,701889187134500865,1295,3350,False,en
1349,701805642395348998,1564,3233,False,en
1350,701601587219795968,428,1988,False,en
1351,701570477911896070,873,2667,False,en
1352,701545186879471618,574,2525,False,en
1353,701214700881756160,4774,11567,False,en
1354,700890391244103680,528,2106,False,en
1355,700864154249383937,586,2463,False,en
1356,700847567345688576,466,2340,False,en
1357,700796979434098688,882,2312,False,en
1358,700747788515020802,8692,21575,False,en
1359,700518061187723268,744,2470,False,en
1360,700505138482569216,543,2172,False,en
1361,700462010979500032,1672,3894,False,en
1362,700167517596164096,683,2495,False,en
1363,700151421916807169,632,2117,False,en
1364,700143752053182464,2533,7124,False,en
1365,700062718104104960,640,2505,False,en
1366,700029284593901568,544,1974,False,en
1367,700002074055016451,1255,3131,False,en
1368,699801817392291840,881,2862,False,en
1369,699788877217865730,483,2121,False,en
1370,699779630832685056,1156,2587,False,en
1371,699775878809702401,564,1858,False,en
1372,699691744225525762,4309,9733,False,en
1373,699446877801091073,2465,5658,False,en
1374,699434518667751424,481,2076,False,en
1375,699423671849451520,301,1284,False,en
1376,699413908797464576,589,1979,False,en
1377,699370870310113280,406,1798,False,en
1378,699323444782047232,808,2983,False,en
1379,699088579889332224,588,2138,False,en
1380,699079609774645248,604,2322,False,en
1381,699072405256409088,1114,2803,False,en
1382,699060279947165696,1681,3541,False,en
1383,699036661657767936,1130,2471,False,en
1384,698989035503689728,906,3156,False,en
1385,698953797952008193,853,2539,False,en
1386,698907974262222848,575,2399,False,en
1387,698710712454139905,636,2339,False,en
1388,698703483621523456,350,1370,False,en
1389,698635131305795584,323,1229,False,en
1390,698549713696649216,582,2206,False,en
1391,698355670425473025,414,1750,False,en
1392,698342080612007937,902,2143,False,en
1393,698262614669991936,1862,4522,False,en
1394,698195409219559425,5608,15922,False,en
1395,698178924120031232,698,2667,False,en
1396,697995514407682048,317,1445,False,en
1397,697990423684476929,1207,3116,False,en
1398,697943111201378304,633,2264,False,en
1399,697881462549430272,1089,2861,False,en
1400,697630435728322560,511,1644,False,en
1401,697616773278015490,942,2961,False,en
1402,697596423848730625,1175,2858,False,en
1403,697575480820686848,472,1934,False,en
1404,697516214579523584,1033,1929,False,en
1405,697482927769255936,628,2305,False,en
1406,697463031882764288,1312,3252,False,en
1407,697270446429966336,1762,4476,False,en
1408,697259378236399616,937,3126,False,en
1409,697255105972801536,1085,2909,False,en
1410,697242256848379904,633,2399,False,en
1411,696900204696625153,967,2992,False,en
1412,696894894812565505,639,2224,False,en
1413,696886256886657024,1673,4586,False,en
1414,696877980375769088,665,2321,False,en
1415,696754882863349760,334,1402,False,en
1416,696744641916489729,868,1948,False,en
1417,696713835009417216,607,2244,False,en
1418,696518437233913856,1621,3717,False,en
1419,696490539101908992,134,1153,False,en
1420,696488710901260288,955,2377,False,en
1421,696405997980676096,1081,3031,False,en
1422,696100768806522880,609,1830,False,en
1423,695816827381944320,1081,2846,False,en
1424,695794761660297217,727,3007,False,en
1425,695767669421768709,689,1756,False,en
1426,695629776980148225,1956,4316,False,en
1427,695446424020918272,1707,4190,False,en
1428,695409464418041856,3356,8222,False,en
1429,695314793360662529,1347,3432,False,en
1430,695095422348574720,574,2519,False,en
1431,695074328191332352,1027,2683,False,en
1432,695064344191721472,547,1519,False,en
1433,695051054296211456,745,2510,False,en
1434,694925794720792577,858,2563,False,en
1435,694905863685980160,875,2614,False,en
1436,694669722378485760,13447,33939,False,en
1437,694356675654983680,266,1424,False,en
1438,694352839993344000,566,1925,False,en
1439,694342028726001664,454,1507,False,en
1440,694329668942569472,471,1890,False,en
1441,694206574471057408,1914,3925,False,en
1442,694183373896572928,871,2791,False,en
1443,694001791655137281,962,3230,False,en
1444,693993230313091072,378,1789,False,en
1445,693942351086120961,343,1661,False,en
1446,693647888581312512,545,2548,False,en
1447,693644216740769793,118,1292,False,en
1448,693642232151285760,392,2421,False,en
1449,693629975228977152,746,2325,False,en
1450,693622659251335168,350,1461,False,en
1451,693590843962331137,1840,4794,False,en
1452,693582294167244802,234,1565,False,en
1453,693486665285931008,591,1680,False,en
1454,693280720173801472,1166,3179,False,en
1455,693267061318012928,757,2258,False,en
1456,693262851218264065,465,2090,False,en
1457,693231807727280129,696,2739,False,en
1458,693155686491000832,3001,7479,False,en
1459,693109034023534592,568,1616,False,en
1460,693095443459342336,426,1763,False,en
1461,692919143163629568,714,2578,False,en
1462,692905862751522816,817,2305,False,en
1463,692901601640583168,560,1665,False,en
1464,692894228850999298,740,2138,False,en
1465,692828166163931137,832,2731,False,en
1466,692752401762250755,3412,6456,False,en
1467,692568918515392513,1450,4130,False,en
1468,692535307825213440,1279,2990,False,en
1469,692530551048294401,384,1753,False,en
1470,692423280028966913,205,1398,False,en
1471,692417313023332352,3236,8873,False,en
